Traceback (most recent call last):
  File "/home/ubuntu/clawd/scripts/email_notify_daemon.py", line 32, in <module>
    logging.FileHandler(LOG_FILE),
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/lib/python3.12/logging/__init__.py", line 1231, in __init__
    StreamHandler.__init__(self, self._open())
                                 ^^^^^^^^^^^^
  File "/usr/lib/python3.12/logging/__init__.py", line 1263, in _open
    return open_func(self.baseFilename, self.mode,
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
PermissionError: [Errno 13] Permission denied: '/home/ubuntu/clawd/logs/email_daemon.log'
2026-03-19 07:32:02,263 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:32:02,263 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:32:02,322 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:32:02,322 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:34:02,575 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:34:02,575 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:34:02,644 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:34:02,644 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:36:02,887 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:36:02,887 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:36:02,944 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:36:02,944 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:38:03,206 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:38:03,206 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:38:03,264 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:38:03,264 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:40:03,521 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:40:03,521 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:40:03,582 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:40:03,582 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:42:03,850 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:42:03,850 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:42:03,910 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:42:03,910 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:44:04,166 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:44:04,166 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:44:04,229 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:44:04,229 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:46:04,489 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:46:04,489 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:46:04,551 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:46:04,551 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:48:04,808 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:48:04,808 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:48:04,864 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:48:04,864 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:50:05,133 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:50:05,133 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:50:05,196 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:50:05,196 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:52:05,446 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:52:05,446 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:52:05,503 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:52:05,503 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:54:05,763 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:54:05,763 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:54:05,853 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:54:05,853 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:56:06,192 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:56:06,192 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:56:06,252 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:56:06,252 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:58:06,511 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:58:06,511 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:58:06,569 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:58:06,569 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:00:06,829 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:00:06,829 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:00:06,887 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:00:06,887 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:02:07,166 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:02:07,166 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:02:07,225 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:02:07,225 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:04:07,486 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:04:07,486 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:04:07,568 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:04:07,568 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:06:07,839 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:06:07,839 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:06:07,904 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:06:07,904 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:08:08,164 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:08:08,164 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:08:08,221 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:08:08,221 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:10:08,487 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:10:08,487 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:10:08,548 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:10:08,548 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:12:08,803 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:12:08,803 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:12:08,862 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:12:08,862 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:14:09,115 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:14:09,115 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:14:09,179 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:14:09,179 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:16:09,424 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:16:09,424 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:16:09,484 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:16:09,484 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:18:09,752 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:18:09,752 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:18:09,808 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:18:09,808 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:20:10,092 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:20:10,092 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:20:10,150 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:20:10,150 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:22:10,399 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:22:10,399 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:22:10,462 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:22:10,462 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:24:10,728 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:24:10,728 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:24:10,789 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:24:10,789 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:26:11,043 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:26:11,043 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:26:11,106 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:26:11,106 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:28:11,373 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:28:11,373 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:28:11,436 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:28:11,436 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:30:11,681 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:30:11,681 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:30:11,741 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:30:11,741 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:32:12,019 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:32:12,019 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:32:12,079 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:32:12,079 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:34:12,328 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:34:12,328 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:34:12,391 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:34:12,391 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:36:12,654 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:36:12,654 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:36:12,717 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:36:12,717 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:38:12,969 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:38:12,969 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:38:13,027 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:38:13,027 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:40:13,296 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:40:13,296 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:40:13,367 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:40:13,367 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:42:13,622 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:42:13,622 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:42:13,682 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:42:13,682 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:44:13,941 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:44:13,941 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:44:14,004 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:44:14,004 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:46:14,251 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:46:14,251 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:46:14,311 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:46:14,311 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:48:14,582 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:48:14,582 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:48:14,641 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:48:14,641 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:50:14,906 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:50:14,906 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:50:14,967 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:50:14,967 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:52:15,236 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:52:15,236 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:52:15,294 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:52:15,294 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:54:15,563 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:54:15,563 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:54:15,628 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:54:15,628 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:56:15,911 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:56:15,911 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:56:15,972 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:56:15,972 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:58:16,255 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:58:16,255 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 08:58:16,312 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 08:58:16,312 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 09:00:16,569 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 09:00:16,569 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 09:00:16,632 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 09:00:16,632 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 09:02:16,881 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 09:02:16,881 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 09:02:16,939 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 09:02:16,939 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 09:04:17,196 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 09:04:17,196 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 09:04:17,258 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 09:04:17,258 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 09:06:17,531 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 09:06:17,531 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 09:06:17,592 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 09:06:17,592 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
